frame,px,py,pz,qx,qy,qz,qw
1500,24.0921097,1.2076637,0.0006709,0.0209781,0.9381789,-0.0577754,0.3406498
1510,24.2601376,0.6081923,-1.3882165,0.0138966,0.8382148,-0.0213832,0.5447435
1520,25.0938950,0.6081923,-1.9698882,-0.0054958,0.7916160,0.0071209,0.6109527
1530,26.0691853,0.6081923,-2.1851652,-0.0119903,0.7455238,0.0134173,0.6662360
1540,27.0737572,0.7140779,-2.2369628,-0.0124655,0.7210616,0.0129771,0.6926373
1550,28.0692463,1.0112274,-2.2845201,-0.0143607,0.7292784,0.0153137,0.6838949
1560,29.0693741,1.0112274,-2.3488238,-0.0143607,0.7292784,0.0153137,0.6838949
1570,30.0678749,1.0112274,-2.4042683,-0.0427068,0.7177376,0.0441932,0.6935964
1580,31.0691547,1.0112274,-2.4258387,-0.0953943,0.6989924,0.0949382,0.7023506
1590,31.3682995,1.0112274,-2.4220119,-0.1517819,0.6542979,0.1363806,0.7281874
1600,31.3682995,1.0112274,-2.4220119,-0.1632501,0.3687814,0.0659630,0.9126875
1610,31.3682995,1.0112274,-2.4220119,-0.1005386,0.5543220,0.0676812,0.8234309
1620,31.3682995,1.0112274,-2.4220119,-0.0396057,0.7343083,0.0430032,0.6762939
1640,30.6704292,1.0112274,-2.3633113,-0.0235598,0.8269736,0.0347500,0.5606712
1650,30.6704292,1.0112274,-2.3633113,0.0118479,-0.9659317,0.0449521,0.2545877
1670,30.6704292,1.0112274,-2.3633113,0.0193799,-0.8863481,0.0372521,0.4611114
1680,29.8963394,1.0112274,-2.5793605,0.0287309,-0.7687413,0.0346199,0.6379756
1690,28.9126720,1.0112274,-2.7244461,0.0289117,-0.7463278,0.0324888,0.6641561
1700,27.8136692,1.0112274,-1.9464968,0.0289117,-0.7463278,0.0324888,0.6641561
1710,26.8202953,1.0112274,-2.0626345,0.0289117,-0.7463278,0.0324888,0.6641561
1720,26.2008896,1.0112274,-1.9328957,0.0148833,-0.7498288,0.0168771,0.6612492
1730,25.0135975,1.0112274,-1.1729269,-0.0219071,-0.8265622,-0.0322489,0.5614937
1740,23.9914608,1.3102565,-1.3177415,-0.0332862,-0.8545338,-0.0551906,0.5153815
1750,23.8154392,1.9072263,-1.4109211,-0.0501522,-0.8574707,-0.0851647,0.5049514
1760,23.8154392,1.9072263,-1.4109211,-0.0581786,-0.8574570,-0.0994759,0.5014851
1770,23.5694981,1.9072263,-0.9736845,-0.0631022,-0.8641799,-0.1120985,0.4864619
1780,23.5694981,1.9072263,-0.9736845,-0.0757701,-0.8732420,-0.1440580,0.4592981
1790,23.5694981,1.9072263,-0.9736845,-0.0910883,-0.8830978,-0.1923812,0.4181277
1800,23.5694981,1.9072263,-0.9736845,-0.0976495,-0.8822759,-0.2103023,0.4096665
1810,22.9603767,2.9065945,-1.4932884,-0.1012864,-0.8812411,-0.2198593,0.4059768
1820,22.2029762,3.7087555,-2.1439857,-0.1006265,-0.8824551,-0.2201624,0.4033312
1830,21.9749889,3.7087555,-2.3420923,-0.0952952,-0.8891325,-0.2161699,0.3919603
1840,21.5559273,3.7087555,-2.7739003,-0.0673216,-0.9126041,-0.1674783,0.3668414
1850,21.1404781,4.5110288,-3.2037573,-0.0393118,-0.8956277,-0.0808226,0.4356299
1860,21.1404781,4.7131920,-3.2037573,-0.0052451,-0.8661743,-0.0090930,0.4996319
1870,21.1404781,5.7166605,-3.2037573,0.0045681,-0.8616551,0.0077572,0.5074144
1880,21.1404781,6.2122092,-3.2037573,0.0089712,-0.8668301,0.0156068,0.4982786
1900,21.1851444,6.7192078,-3.2978086,0.0416362,-0.8427107,0.0658672,0.5326976
1910,21.3977394,7.7195663,-3.7454498,0.0426365,-0.8410092,0.0670037,0.5351600
1920,21.3977394,8.7134657,-3.7454498,0.0521862,-0.8349457,0.0804042,0.5419202
1930,20.6604576,9.7178431,-4.6759501,0.0969981,-0.7845319,0.1270121,0.5991402
1940,19.9604416,10.7157555,-5.9013596,0.0969981,-0.7845319,0.1270121,0.5991402
1950,19.2503414,11.7203712,-7.1317930,0.1073645,-0.7512666,0.1262569,0.6388509
1960,18.1606827,12.7202587,-8.0126953,0.1971035,-0.5875232,0.1503342,0.7703028
1970,17.8492851,13.1186390,-8.7553234,0.2003226,-0.5824408,0.1508970,0.7732165
1990,16.8980598,13.1186390,-9.3439035,0.2627229,-0.4127414,0.1256453,0.8630379
2000,15.8332758,13.1186390,-9.7271805,0.2852290,-0.3517664,0.1134582,0.8843258
2010,15.6152802,13.1186390,-9.9332075,0.2852290,-0.3517664,0.1134582,0.8843258
2020,15.0789089,13.0154037,-10.2051077,0.3505774,-0.1236575,0.0467575,0.9271559
2030,14.9851866,12.0156479,-10.2305603,0.3701652,0.0370601,-0.0147810,0.9281088
2040,14.9851866,11.8161173,-10.2305603,0.3809054,0.1645350,-0.0690809,0.9072305
2050,14.6321392,11.8161173,-11.1718845,0.3809054,0.1645350,-0.0690809,0.9072305
2060,13.9815655,11.8161173,-11.9650440,0.3320476,0.2296320,-0.0836934,0.9110483
2070,12.6032438,11.8161173,-12.2811594,0.2452995,0.2836946,-0.0753186,0.9239441
2080,11.2132454,11.8161173,-12.5314255,0.1906014,0.3127001,-0.0642035,0.9283144
2090,10.6483965,12.1140966,-12.5791769,0.2228464,0.4027654,-0.1017735,0.8819080
2100,10.6483965,12.1140966,-12.5791769,0.1581235,0.7588457,-0.2002499,0.5992081
2110,10.6483965,12.1140966,-12.5791769,0.1467897,0.7558727,-0.1813784,0.6117281
2130,10.6483965,12.1140966,-12.5791769,0.2520863,0.6331104,-0.2296740,0.6948911
2140,10.4800959,12.1140966,-12.6866646,0.3751438,0.4270237,-0.2007772,0.7978762
2160,10.4800959,12.1140966,-12.6866646,0.3116997,0.2721131,-0.0936639,0.9055522
2170,10.4800959,12.1140966,-12.6866646,0.2244225,0.0359591,-0.0082872,0.9737930
2180,10.4800959,12.1140966,-12.6866646,0.2142653,0.0243287,-0.0053385,0.9764580
2190,10.1854267,12.1140966,-12.6371040,0.2104691,0.0916528,-0.0198235,0.9730928
2200,9.9903622,12.1140966,-12.5997267,0.2104391,0.0931123,-0.0201392,0.9729543
2210,9.6961145,12.1140966,-12.5428867,0.2104391,0.0931123,-0.0201392,0.9729543
2220,8.7131166,12.1140966,-12.3530006,0.2104391,0.0931123,-0.0201392,0.9729543
2230,8.1235657,12.1140966,-12.2391157,0.1987950,0.1487182,-0.0305351,0.9682102
2240,8.1235657,12.1140966,-12.2391157,0.1535994,0.2727180,-0.0441532,0.9487268
2250,8.1235657,12.9125948,-12.2391157,0.1615361,0.3738105,-0.0662888,0.9109213
2260,8.1235657,13.9132032,-12.2391157,0.1634973,0.3654996,-0.0653806,0.9140044
2270,8.1235657,14.9123335,-12.2391157,0.1651632,0.3612856,-0.0651863,0.9153932
2280,8.1235657,15.9129353,-12.2391157,0.2306963,0.3408740,-0.0866794,0.9072325
2290,8.1235657,16.0132694,-12.2391157,0.2894073,0.3173055,-0.1023448,0.8972660
2300,8.1235657,16.0132694,-12.2391157,0.2961287,0.3165290,-0.1047218,0.8950701
2310,8.1235657,15.2125540,-12.2391157,0.2974711,0.3163717,-0.1051966,0.8946248
2320,8.1235657,14.2127085,-12.2391157,0.2974711,0.3163717,-0.1051966,0.8946248
2330,8.1235657,14.1113729,-12.2391157,0.3201273,0.3240288,-0.1175492,0.8824432
2340,8.1235657,14.1113729,-12.2391157,0.3420913,0.3055007,-0.1186715,0.8806589
2350,8.1235657,14.1113729,-12.2391157,0.3543098,0.2713061,-0.1082090,0.8883402
2360,8.1235657,14.1113729,-12.2391157,0.3675842,0.1791185,-0.0723765,0.9097033
2370,8.1235657,14.1113729,-12.2391157,0.3682208,0.1709241,-0.0690654,0.9112784
2410,8.1235657,13.2102861,-12.2391157,0.3682208,0.1709241,-0.0690654,0.9112784
2420,8.1235657,12.2082491,-12.2391157,0.3682208,0.1709241,-0.0690654,0.9112784
2430,8.1235657,11.2071104,-12.2391157,0.3682208,0.1709241,-0.0690654,0.9112784
2440,8.1235657,10.2078447,-12.2391157,0.3682208,0.1709241,-0.0690654,0.9112784
2450,8.1235657,9.2057228,-12.2391157,0.3771281,0.1607531,-0.0666449,0.9096655
2460,8.1235657,8.2063065,-12.2391157,0.3390402,0.1564699,-0.0572953,0.9258975
2470,8.4197187,7.2066236,-11.3879099,0.3334786,0.1568108,-0.0563554,0.9279151
2480,8.4197187,6.2094388,-11.3879099,0.3334786,0.1568108,-0.0563554,0.9279151
2490,8.4197187,5.2051239,-11.3879099,0.3334786,0.1568108,-0.0563554,0.9279151
2500,8.4628372,4.2045803,-11.2940950,0.2587323,0.2131479,-0.0586489,0.9403116
2510,8.9436007,3.2069542,-10.4205408,0.1780460,0.2658327,-0.0500262,0.9461131
2520,9.4705200,2.2007070,-9.5632868,0.1465461,0.2716177,-0.0418880,0.9502597
2530,9.8479948,2.2007070,-8.9746704,0.1171882,0.2941512,-0.0363676,0.9478499
2540,9.8479948,2.2007070,-8.9746704,0.1157123,0.2956272,-0.0361000,0.9475822
2550,10.0736303,1.4975950,-8.6402702,0.1063332,0.2788654,-0.0310851,0.9539188
2560,10.2751493,1.3015552,-8.2995157,0.0851007,0.2694404,-0.0239111,0.9589515
2570,10.2751493,1.3015552,-8.2995157,0.0785860,0.2378056,-0.0193073,0.9679359
2580,10.5663233,1.3015552,-7.3479686,0.0610780,0.1129548,-0.0069568,0.9916967
2590,10.7917051,1.3015552,-6.3714228,0.0610779,0.1129548,-0.0069568,0.9916967
2600,10.8140821,1.3015552,-6.2744656,0.0610779,0.1129549,-0.0069568,0.9916967
2620,10.5870590,1.3015552,-6.0793009,0.0383335,0.4082324,-0.0171606,0.9119114
2630,10.3988190,1.3015552,-5.8411660,0.0359384,0.5170309,-0.0217341,0.8549357
2688,10.3988190,1.3015552,-5.8411660,0.0359384,0.5170309,-0.0217341,0.8549357
