frame,px,py,pz,qx,qy,qz,qw
380,0.0000000,2.1169500,-10.0000000,-0.0404811,0.8518565,0.0665784,0.5179471
390,0.0000000,2.1169500,-10.0000000,-0.0440917,0.8632841,0.0765993,0.4969196
400,0.0000000,2.1169500,-10.0000000,-0.0465236,0.8742263,0.0855068,0.4756601
410,0.0000000,2.1169500,-10.0000000,-0.0565093,0.8908864,0.1155647,0.4356295
420,0.0000000,2.1169500,-10.0000000,-0.0588564,0.8932335,0.1226879,0.4285062
430,0.0000000,2.1169500,-10.0000000,-0.0618323,0.9170662,0.1569473,0.3612950
440,0.0000000,2.1169500,-10.0000000,-0.0663673,0.9246953,0.1898518,0.3232498
450,0.0000000,2.1169500,-10.0000000,-0.0819474,0.9163246,0.2462157,0.3049783
460,0.0000000,2.1169500,-10.0000000,-0.1045115,0.8952420,0.3171833,0.2949811
470,0.0000000,2.1169500,-10.0000000,-0.1099647,0.8895485,0.3287487,0.2975493
480,0.0000000,2.1169500,-10.0000000,-0.1322147,0.8677800,0.3370792,0.3403746
490,0.0000000,2.1169500,-10.0000000,-0.1757193,0.8168730,0.3229595,0.4444530
500,0.0000000,2.1169500,-10.0000000,-0.1861659,0.7885625,0.2874019,0.5107951
510,0.1845981,2.1169500,-10.0757580,-0.1235004,0.8138699,0.1875612,0.5358958
520,1.0825764,2.1169500,-10.4982100,-0.0822908,0.8407851,0.1335309,0.5181489
530,1.9761933,2.1169500,-10.9535999,-0.0547193,0.8481953,0.0893907,0.5192109
540,2.8742752,2.1169500,-11.4122906,-0.0305256,0.8514336,0.0498674,0.5211931
550,3.7602398,2.8204687,-11.8702240,-0.0132148,0.8549554,0.0218077,0.5180744
560,4.6750937,3.0128191,-12.2642269,-0.0000013,0.7456441,0.0000014,0.6663444
570,5.6652956,3.0128191,-12.2002687,-0.0701182,0.5687322,0.0487466,0.8180776
580,6.1038308,3.0128191,-11.9500837,-0.1344946,0.3179489,0.0456176,0.9374107
590,6.1038308,3.5159657,-11.9500837,-0.1714626,0.0457945,0.0079790,0.9840934
600,5.3001580,4.5229588,-11.9634962,-0.1324145,-0.1009160,-0.0135532,0.9859506
610,4.0669084,5.5218577,-11.2757540,-0.1110545,-0.1455438,-0.0164435,0.9829616
620,2.8200130,6.5231538,-10.6046829,-0.1129579,-0.1174537,-0.0134483,0.9865416
630,1.8232549,7.5212665,-10.4610195,0.0043309,0.2696205,-0.0012126,0.9629562
640,1.3003870,8.1131449,-9.9995956,0.0788952,0.4770496,-0.0430496,0.8742688
650,1.3003870,8.1131449,-9.9995956,0.1194372,0.5217152,-0.0740520,0.8414656
660,1.3003870,8.1131449,-9.9995956,0.1751813,0.5470335,-0.1183115,0.8099804
670,1.3003870,7.2151089,-9.9995956,0.1763962,0.5468554,-0.1191321,0.8097166
680,1.3003870,6.2199264,-9.9995956,0.1576815,0.5239570,-0.0994087,0.8310978
690,1.3003870,5.2194624,-9.9995956,0.1551875,0.5242529,-0.0978364,0.8315671
700,1.5655571,4.2231717,-9.8738518,0.1450605,0.5266386,-0.0917563,0.8325804
710,2.4751370,3.2272170,-9.4689903,0.1087145,0.5718260,-0.0767948,0.8095052
720,3.4545531,2.2196541,-9.2438869,0.0617075,0.6605081,-0.0546151,0.7462831
730,4.4522691,2.2196541,-9.1490335,0.0495570,0.6767958,-0.0457525,0.7330745
740,5.3856978,2.2196541,-8.1856384,0.0441442,0.6944621,-0.0427626,0.7168997
750,6.4215069,2.2196541,-7.4724255,0.0295424,0.7870603,-0.0378071,0.6150073
760,7.3928914,2.2196541,-7.7194319,0.0294289,0.7889017,-0.0378956,0.6126434
770,8.3639078,2.2196541,-7.9694619,0.0275375,0.7899301,-0.0355701,0.6115447
780,9.3331594,2.2196541,-8.2091341,0.0139315,0.7849905,-0.0176645,0.6190991
790,10.3078279,2.2196541,-8.4399271,0.0102555,0.7832214,-0.0129236,0.6215241
800,11.2843609,2.2196541,-8.6584187,-0.0047676,0.7719911,0.0057907,0.6355891
810,12.2740002,2.2196541,-8.8075972,-0.0410922,0.7422366,0.0457059,0.6673136
820,13.2757416,2.2196541,-8.8697166,-0.0944853,0.6980793,0.0937520,0.7035398
830,14.2814169,2.2196541,-8.8073902,-0.1463203,0.6553018,0.1314732,0.7293043
840,14.5616722,2.2196541,-8.7761927,-0.2070397,0.6298106,0.1794024,0.7268342
850,14.5616722,2.2196541,-8.7761927,-0.2255852,0.6209828,0.1931147,0.7253954
860,15.0630722,2.2196541,-8.6979551,-0.2307224,0.6206018,0.1981129,0.7227530
870,15.3586044,2.2196541,-8.6536856,-0.2382773,0.6253922,0.2089864,0.7130450
880,15.3586044,2.2196541,-8.6536856,-0.2701189,0.6125472,0.2347716,0.7047724
890,15.3586044,2.2196541,-8.6536856,-0.2960598,0.5887126,0.2450976,0.7111212
900,15.3586044,2.2196541,-8.6536856,-0.2745481,0.4476713,0.1466181,0.8382821
910,14.6730194,2.2196541,-8.0768032,-0.1300989,0.2095148,0.0281383,0.9687033
920,13.7216415,2.2196541,-7.7891626,-0.0806088,0.0866083,0.0070310,0.9929510
930,12.7185268,2.2196541,-7.7729397,-0.0148276,-0.1523838,-0.0022865,0.9882075
940,12.6209126,2.2196541,-7.8037777,0.0042856,-0.3026710,0.0013610,0.9530845
950,12.2711315,2.2196541,-8.1571226,0.0218349,-0.4144750,0.0099479,0.9097444
960,11.2458344,2.2196541,-8.6062365,0.0230873,-0.4239886,0.0108126,0.9053087
970,9.8311281,2.2196541,-8.7347565,0.0230873,-0.4239886,0.0108126,0.9053087
980,8.4224901,2.2196541,-8.8695889,-0.0053939,-0.4390026,-0.0026355,0.8984658
990,7.5528007,2.2196541,-8.3565960,-0.0306222,-0.4601715,-0.0158838,0.8871596
1000,6.7368069,2.2196541,-7.7845688,-0.0305983,-0.4615017,-0.0159297,0.8864684
1010,5.8904653,2.2196541,-7.2406969,-0.0235246,-0.4906117,-0.0132514,0.8709599
1020,5.0296526,2.2196541,-6.7190647,-0.0235246,-0.4906117,-0.0132514,0.8709599
1030,4.1796794,2.2196541,-6.2040014,-0.0209117,-0.4906493,-0.0117795,0.8710266
1040,3.3230433,2.2196541,-5.6849003,-0.0209117,-0.4906493,-0.0117795,0.8710266
1050,2.4625528,2.2196541,-5.1706123,-0.0025830,-0.5102660,-0.0015326,0.8600115
1060,1.5876989,1.3145237,-4.7004476,-0.0064299,-0.5154047,-0.0038674,0.8569141
1070,0.7155051,1.2217469,-4.2103109,-0.0428563,-0.4992992,-0.0247373,0.8650154
1080,-0.1532780,1.2217469,-3.7084825,-0.0519364,-0.4990120,-0.0299784,0.8645178
1090,-1.3177507,1.2217469,-3.7115881,-0.0565371,-0.4793013,-0.0309596,0.8752801
1100,-2.7061729,1.2217469,-3.9565332,-0.0604259,-0.4433810,-0.0299753,0.8937917
1110,-4.1192751,1.2217469,-4.0557632,-0.0557010,-0.3697863,-0.0222152,0.9271796
1120,-5.5330076,1.3226255,-3.9764435,-0.0506586,-0.3447387,-0.0186353,0.9371455
1130,-6.9416528,2.3229187,-3.8468025,-0.0452304,-0.3335706,-0.0160250,0.9415031
1140,-8.3495378,3.3297396,-3.6405606,-0.0273979,-0.2752793,-0.0078486,0.9609418
1150,-9.7006073,4.3304834,-3.2236068,-0.0058811,-0.2011119,-0.0012075,0.9795499
1160,-10.9402466,5.3413124,-2.5225465,0.0164372,-0.0838864,0.0013839,0.9963388
1170,-11.4735384,6.2338409,-2.3118951,0.0209852,-0.0299854,0.0006297,0.9993299
1180,-11.4735384,6.2338409,-2.3118951,0.0104832,0.0494805,-0.0005194,0.9987200
1190,-12.4650755,7.2348728,-2.1774228,0.0119457,0.0913693,-0.0010961,0.9957448
1200,-12.8380651,8.2376184,-1.3962353,0.0119457,0.0913693,-0.0010961,0.9957448
1210,-12.6397314,9.2412834,-0.4126546,0.0104068,0.1301263,-0.0013659,0.9914419
1220,-12.3240280,9.9356766,0.5321449,-0.0014735,0.1996526,0.0003002,0.9798656
1230,-11.9127913,9.9356766,1.4435246,-0.0014628,0.2318736,0.0003487,0.9727448
1240,-11.4027042,9.9356766,2.2977264,-0.0000036,0.2926565,0.0000011,0.9562176
1250,-10.8276272,9.9356766,3.1249909,-0.0000036,0.3026804,0.0000011,0.9530921
1260,-10.2414789,9.9356766,3.9426582,-0.0028574,0.3083921,0.0009263,0.9512546
1270,-9.6512928,9.9356766,4.7409673,-0.0184878,0.3183041,0.0062089,0.9477881
1280,-9.0407953,9.9356766,5.5473666,-0.0184878,0.3183041,0.0062089,0.9477881
1290,-9.0933857,9.9356766,5.4490805,-0.0476107,0.2721792,0.0134849,0.9609734
1300,-9.5893917,9.9356766,4.5867825,-0.0813173,0.2455698,0.0206775,0.9657409
1310,-10.4241343,9.9356766,3.8966992,-0.0755216,0.2456895,0.0192037,0.9662114
1320,-11.7604380,10.9373970,3.4315181,0.0029704,0.1301334,-0.0003899,0.9914920
1330,-12.7393570,11.9411097,2.4198475,0.0344140,-0.0659088,0.0022745,0.9972295
1340,-13.5848351,12.9439268,1.2812916,0.0328858,-0.0793690,0.0026198,0.9962993
1350,-14.4015942,13.9427996,0.1287620,0.0328652,-0.0868389,0.0028664,0.9956760
1360,-14.4266891,14.8396378,-0.8868272,0.0328652,-0.0868387,0.0028664,0.9956760
1370,-15.1787548,14.8396378,-1.8339689,0.0328652,-0.0868387,0.0028664,0.9956760
1380,-16.2540455,14.8396378,-1.5185796,0.0388176,-0.0927911,0.0036203,0.9949220
1390,-16.8439960,14.8396378,-0.6100317,0.0730138,-0.1060076,0.0078052,0.9916504
1400,-17.0515366,14.8396378,0.3664825,0.0777904,-0.0567917,0.0044385,0.9953410
1410,-16.8246708,14.8396378,1.3235637,0.0821320,0.2033415,-0.0171202,0.9755068
1420,-16.3379364,14.8396378,2.1945245,0.0749361,0.2731234,-0.0213459,0.9588183
1430,-15.8042526,14.8396378,3.0506892,0.0748717,0.2759990,-0.0215706,0.9579946
1440,-15.2381449,15.3302879,3.8666906,0.2139664,0.3307081,-0.0772574,0.9159050
1450,-15.1762123,16.3369026,3.9413421,0.2245740,0.3338633,-0.0822316,0.9117783
1460,-15.8207951,17.3390274,3.1740344,0.2248199,0.3311265,-0.0815576,0.9127758
1470,-16.4416103,18.3398342,2.3891580,0.2633738,0.3233454,-0.0942048,0.9039953
1480,-17.7723103,19.3392429,2.1881075,0.2633737,0.3233454,-0.0942048,0.9039953
1490,-19.1801834,20.3400841,2.1602492,0.2463980,0.4621946,-0.1354102,0.8410281
1500,-20.5123863,21.3376083,2.6114101,0.2239330,0.5649578,-0.1627605,0.7772939
1510,-21.5464420,22.3416157,2.5532677,0.2211516,0.5971801,-0.1759309,0.7506772
1520,-22.5283985,23.3387909,2.3858602,0.2137003,0.6391931,-0.1914383,0.7135234
1530,-23.5330334,24.3389645,2.3956087,0.2124462,0.6474175,-0.1949603,0.7054840
1540,-24.6200256,25.3435745,3.3104494,0.2124462,0.6474175,-0.1949603,0.7054840
1550,-25.6439037,26.3447380,3.5357544,0.2032455,0.6729941,-0.2004623,0.6823379
1560,-26.6369324,27.3396988,3.5829999,0.1809244,0.7167673,-0.2018468,0.6424710
1570,-27.6358833,28.3449402,3.6952660,0.1796592,0.7180326,-0.2010413,0.6416652
1580,-28.6266880,29.3420124,3.8069153,0.1796592,0.7180326,-0.2010413,0.6416652
1590,-29.5151825,29.8460045,4.0085611,0.1796592,0.7180326,-0.2010413,0.6416652
1600,-29.4033966,29.8460045,5.0005774,0.1796592,0.7180326,-0.2010413,0.6416652
1610,-28.8658485,29.8460045,5.9335241,0.1701286,0.7372491,-0.2016594,0.6219755
1620,-27.7182407,30.5435772,6.7409902,0.1726178,0.7397383,-0.2071187,0.6165161
1630,-26.6391068,31.5506115,7.5623736,0.1755815,0.7451702,-0.2158904,0.6060394
1640,-26.5100002,32.5513916,8.5614519,0.1731121,0.7561842,-0.2215426,0.5908777
1650,-27.2443237,33.5497322,9.7672377,0.1807856,0.7417125,-0.2209318,0.6069335
1660,-26.7762966,34.5493774,10.7076521,0.1778973,0.7288493,-0.2064305,0.6281065
1670,-25.7309189,35.5469131,10.9540529,0.1778974,0.7288492,-0.2064305,0.6281065
1680,-24.7445641,36.5441933,10.8067846,0.1778974,0.7288492,-0.2064305,0.6281065
1690,-23.6505852,37.5451546,11.7019157,0.1834970,0.6756005,-0.1793624,0.6911744
1700,-22.6582966,38.5483322,11.9778538,0.1847790,0.6545262,-0.1695702,0.7132308
1710,-21.6628799,39.5474243,12.0634584,0.1847790,0.6545262,-0.1695702,0.7132308
1720,-20.6701450,40.5449638,12.1593685,0.2029792,0.6162146,-0.1685537,0.7420706
1730,-19.7109070,40.1443672,12.4441004,0.2339052,0.5494245,-0.1636563,0.7852629
1740,-18.7718258,39.1439781,12.7889099,0.2341504,0.5482459,-0.1633053,0.7860861
1750,-17.8345413,38.1420250,13.1429567,0.2310766,0.5351862,-0.1550548,0.7975822
1760,-16.9305305,37.1427917,13.5676918,0.2128946,0.5041162,-0.1297968,0.8268588
1770,-16.0422688,36.1388626,14.0354815,0.2073001,0.4927764,-0.1221589,0.8362268
1780,-15.1992960,35.1441536,14.5623341,0.2017834,0.4496748,-0.1050516,0.8637362
1790,-14.3787241,34.1424751,15.1368122,0.2017834,0.4496748,-0.1050516,0.8637362
1800,-13.5524902,33.1338844,15.7152529,0.2017834,0.4496748,-0.1050516,0.8637362
1810,-12.7352676,32.1362915,16.2873859,0.2017834,0.4496748,-0.1050516,0.8637362
1820,-11.9140930,31.1338787,16.8622856,0.2017834,0.4496748,-0.1050516,0.8637362
1830,-11.0884094,30.1239929,17.4437389,0.1979612,0.4385797,-0.0996884,0.8709314
1840,-10.3040361,29.1327839,18.0496750,0.1824203,0.4259494,-0.0881199,0.8817737
1850,-9.5191479,28.1253967,18.6811428,0.1738977,0.4188811,-0.0820810,0.8874463
1860,-8.7543831,27.1305771,19.3173847,0.1701426,0.4165797,-0.0796853,0.8894736
1870,-7.9880371,26.1304741,19.9599495,0.1653771,0.4103600,-0.0759463,0.8935812
1880,-7.2323246,25.1310711,20.6139317,0.1605595,0.4040875,-0.0722807,0.8976132
1890,-6.4840941,24.1281471,21.2817612,0.1607759,0.4013927,-0.0717988,0.8988215
1900,-5.7408686,23.1300583,21.9479446,0.1594276,0.4014999,-0.0711967,0.8990616
1910,-4.9934497,22.1263371,22.6178875,0.1594276,0.4014999,-0.0711967,0.8990616
1920,-4.2493410,21.1270618,23.2848625,0.1594276,0.4014999,-0.0711967,0.8990616
1930,-3.5002253,20.1210594,23.9563255,0.1594276,0.4014999,-0.0711967,0.8990616
1940,-2.7592912,19.1222267,24.6261330,0.1547442,0.3924478,-0.0671653,0.9041724
1950,-2.0363369,18.1234035,25.3152752,0.1405232,0.3825952,-0.0589992,0.9112592
1960,-1.3241191,17.1203403,26.0215721,0.1353911,0.3774632,-0.0558913,0.9143670
1970,-0.6339007,16.1257248,26.7375870,0.1253136,0.3615598,-0.0491103,0.9225829
1980,0.0406005,15.1161175,27.4887314,0.1191403,0.3466317,-0.0444377,0.9293424
1990,0.6712721,14.1197920,28.2596836,0.0937457,0.3153902,-0.0313271,0.9438005
2000,1.2575661,13.1235170,29.0651073,0.0785439,0.3016509,-0.0249438,0.9498502
2010,1.8340751,12.1230373,29.8827801,0.0700256,0.3004371,-0.0221230,0.9509704
2020,2.4135964,11.1260881,30.6939735,0.0656198,0.3062358,-0.0211649,0.9494555
2030,3.0023868,10.4238386,31.5117626,0.0656198,0.3062358,-0.0211649,0.9494555
2040,3.5830996,10.4238386,32.3183365,0.0656198,0.3062358,-0.0211649,0.9494555
2050,4.1697989,10.4238386,33.1332169,0.0656198,0.3062358,-0.0211649,0.9494555
2060,4.7521477,10.4238386,33.9420586,0.0656198,0.3062358,-0.0211649,0.9494555
2070,5.3415623,10.4238386,34.7607117,0.0656198,0.3062358,-0.0211649,0.9494555
2080,5.9214849,10.4238386,35.5661850,0.0656198,0.3062358,-0.0211649,0.9494555
2090,6.5062909,10.4238386,36.3784409,0.0656198,0.3062358,-0.0211649,0.9494555
2100,7.0954590,10.4238386,37.1967545,0.0656198,0.3062358,-0.0211649,0.9494555
2110,7.6762657,10.4238386,38.0034561,0.0656198,0.3062358,-0.0211649,0.9494555
2120,8.2634888,10.4238386,38.8190689,0.0656198,0.3062358,-0.0211649,0.9494555
2130,8.8463879,10.4238386,39.6286774,0.0656198,0.3062358,-0.0211649,0.9494555
2140,9.4286699,10.4238386,40.4374275,0.0656198,0.3062358,-0.0211649,0.9494555
2150,10.0140905,10.4238386,41.2505379,0.0656198,0.3062358,-0.0211649,0.9494555
2160,10.6044579,10.4238386,42.0705185,0.0656198,0.3062358,-0.0211649,0.9494555
2170,11.1859064,10.4238386,42.8781052,0.0656198,0.3062358,-0.0211649,0.9494555
2180,11.7691145,10.4238386,43.6881371,0.0656198,0.3062358,-0.0211649,0.9494555
2190,12.3549204,10.4238386,44.5017815,0.0656198,0.3062358,-0.0211649,0.9494555
2200,12.9411964,10.4238386,45.3196602,0.0643187,0.3005643,-0.0203200,0.9513733
2210,13.5119905,10.4238386,46.1338730,0.0643794,0.2977088,-0.0201269,0.9522708
2220,14.0795298,10.4238386,46.9565353,0.0629803,0.2963099,-0.0195859,0.9528118
2230,14.6467590,10.4238386,47.7803192,0.0629803,0.2963099,-0.0195859,0.9528118
2240,15.2092876,10.4238386,48.6062508,0.0631254,0.2891555,-0.0191130,0.9550073
2250,15.7579479,10.4238386,49.4427376,0.0632389,0.2834203,-0.0187339,0.9567251
2260,16.2985973,10.4238386,50.2884636,0.0635128,0.2690380,-0.0177832,0.9608686
2270,16.7854900,10.4238386,51.1650887,0.0627685,0.2270212,-0.0146640,0.9717543
2280,17.2045307,10.4238386,52.0704651,0.0587055,0.2036932,-0.0122370,0.9771965
2290,17.5943089,10.4238386,52.9926262,0.0559739,0.1861043,-0.0106201,0.9808769
2300,17.8935547,10.4238386,53.9373741,0.0537936,0.0822903,-0.0044483,0.9951456
2310,17.9432220,10.4238386,54.9287415,0.0524425,-0.0374356,0.0019673,0.9979201
2320,17.6215935,10.4238386,55.8560219,0.0795793,-0.3158171,0.0265923,0.9451029
2330,17.3539543,10.4238386,56.1533051,0.1130837,-0.4100292,0.0513155,0.9035789
2340,17.8592396,10.4238386,55.6648865,0.1249429,-0.3684615,0.0500481,0.9198481
2350,18.5632286,10.4238386,54.9521332,0.1442820,-0.4066661,0.0652120,0.8997515
2360,18.9269066,10.4238386,53.7327690,0.0907607,-0.7249750,0.0973662,0.6757911
2370,18.5748367,10.4238386,52.5795631,0.0546300,-0.8237681,0.0805764,0.5585062
2380,17.9536552,10.4238386,51.4529648,0.0474603,-0.8344975,0.0727886,0.5441170
2390,17.0407467,10.4238386,51.0137787,0.0389210,-0.8581077,0.0657774,0.5077497
2400,16.2225266,10.4238386,50.4430084,0.0383275,-0.8626426,0.0661251,0.5000062
2410,15.8581572,10.4238386,49.0720634,0.0375312,-0.8685806,0.0665802,0.4896185
2420,15.3543062,10.4238386,48.0160141,0.0348223,-0.8829767,0.0663518,0.4633974
2430,14.5268402,10.4238386,47.4448013,0.0348223,-0.8829767,0.0663518,0.4633974
2440,14.1068945,11.4176016,46.3038788,0.0348223,-0.8829767,0.0663518,0.4633974
2450,13.8525944,12.4220629,44.9063072,0.0356938,-0.8862235,0.0692701,0.4566570
2460,13.6827135,13.4216900,43.5033073,0.0386563,-0.9023193,0.0827977,0.4212721
2470,13.3747101,14.4260149,42.3130074,0.0386560,-0.9053278,0.0844434,0.4144353
2480,12.6143599,14.7249327,41.6565475,0.0386560,-0.9053278,0.0844434,0.4144353
2490,11.8592587,14.7249327,41.0034447,0.0493399,-0.9045686,0.1090766,0.4091743
2500,11.1110554,14.1254997,40.3412361,0.0649917,-0.9018353,0.1460050,0.4014372
2510,10.3654604,13.1187897,39.6648140,0.0687365,-0.9014507,0.1556732,0.3980300
2520,9.7649784,12.1159029,38.8358002,0.0696927,-0.9015753,0.1584816,0.3964700
2530,9.7039661,11.1169643,37.4244118,0.0696927,-0.9015753,0.1584816,0.3964700
2540,9.6555891,10.1250973,36.0225449,0.0644067,-0.9061431,0.1494939,0.3903949
2550,9.0605726,9.1224546,35.1925888,0.0552881,-0.9034423,0.1227163,0.4070332
2560,8.3021631,8.1199121,34.5369415,0.0520283,-0.9009760,0.1127601,0.4157168
2570,7.5384655,7.1254482,33.9000282,0.0496932,-0.8962540,0.1039857,0.4283064
2580,6.7338848,6.2197018,33.2832336,0.0378733,-0.8891903,0.0748737,0.4497781
2590,5.9191146,6.2197018,32.7136955,0.0245975,-0.8821487,0.0463610,0.4680377
2600,5.0773273,6.2197018,32.1634407,0.0215028,-0.8775069,0.0395201,0.4774490
2610,4.2326760,6.2197018,31.6267338,0.0210725,-0.8739594,0.0380469,0.4840489
2620,3.3822351,6.2197018,31.1001892,0.0220343,-0.8709815,0.0392263,0.4892515
2630,2.5208051,6.2197018,30.5753574,0.0249694,-0.8707305,0.0444514,0.4891104
2640,2.0850151,6.2197018,29.3810368,0.0264367,-0.8705932,0.0470634,0.4890334
2650,1.7503768,6.2197018,28.0028553,0.0264367,-0.8705932,0.0470634,0.4890334
2660,1.4189311,6.2197018,26.6378250,0.0264367,-0.8705932,0.0470634,0.4890334
2670,1.0868056,6.2197018,25.2699947,0.0265072,-0.8698587,0.0470237,0.4903387
2680,0.7343831,6.2197018,23.8972473,0.0270696,-0.8639121,0.0467023,0.5007414
2690,0.3317735,6.2197018,22.5437412,0.0281826,-0.8516464,0.0460392,0.5213296
2700,-0.1207372,6.2197018,21.1844501,0.0272031,-0.8446641,0.0431208,0.5328632
2710,-0.6148926,7.0292969,19.8543377,0.0260896,-0.8383336,0.0402764,0.5430413
2720,-1.1115006,8.0151186,18.5516224,0.0260896,-0.8383336,0.0402764,0.5430413
2730,-1.6132190,9.0110836,17.2355022,0.0260896,-0.8383336,0.0402764,0.5430413
2740,-2.2066679,10.0142832,15.9482098,0.0365257,-0.8027786,0.0494385,0.5931006
2750,-2.9307542,11.0307636,14.7066755,0.0409233,-0.7825479,0.0517286,0.6190867
2760,-3.6947486,12.0131512,13.5469055,0.0492597,-0.7514641,0.0564709,0.6555045
2770,-4.6662517,13.0213528,12.5068464,0.0845775,-0.6845677,0.0804667,0.7195407
2780,-5.7268372,14.0228424,11.5681877,0.0874749,-0.6778220,0.0817361,0.7254134
2790,-6.7958341,15.0176315,10.6536503,0.0861305,-0.6704073,0.0788022,0.7327523
2800,-7.9054441,15.5224743,9.7673168,0.0863087,-0.6472220,0.0741091,0.7537655
2810,-9.1018248,15.4216394,9.0131340,0.0997423,-0.6035391,0.0764553,0.7873669
2820,-10.2805290,14.4227648,8.5324678,0.1014371,-0.5856723,0.0741920,0.8007460
2830,-11.2293606,13.4205465,8.8548603,0.1044102,-0.5661790,0.0725857,0.8144147
2840,-12.1611319,12.4186602,9.2228794,0.1056997,-0.5514286,0.0706946,0.8244734
2850,-13.2401409,11.4187069,9.2485466,0.1067481,-0.5389999,0.0691012,0.8326519
2860,-14.5734673,10.4234123,8.7983398,0.1089699,-0.5112340,0.0655415,0.8499821
2870,-15.9414787,9.4167290,8.4045820,0.1106995,-0.4881011,0.0625758,0.8634739
2880,-17.3281708,8.4157152,8.1216536,0.1052760,-0.4519181,0.0538076,0.8841899
2890,-18.7263336,7.4192572,7.9485679,0.0924753,-0.4165078,0.0426347,0.9034113
2900,-20.1431866,6.4159679,7.8785038,0.0855780,-0.3868145,0.0360806,0.9174689
2910,-21.5526772,5.4190016,7.9055257,0.0835900,-0.3661760,0.0330478,0.9261942
2920,-22.9715939,4.4151464,7.9515224,0.0835900,-0.3661760,0.0330478,0.9261942
2930,-23.8684578,3.9233623,8.4739313,0.0835900,-0.3661760,0.0330478,0.9261942
2940,-24.5605907,3.9233623,9.2124414,0.0808110,-0.3662735,0.0319491,0.9264408
2950,-25.1986008,3.9233623,9.9734478,0.0269515,-0.3253258,0.0092766,0.9451723
2960,-25.8126507,3.9233623,10.7597742,0.0269515,-0.3253259,0.0092766,0.9451723
2970,-26.4296398,3.9233623,11.5498629,0.0255730,-0.3210827,0.0086737,0.9466661
2980,-27.4108696,3.9233623,12.1151104,0.0116141,-0.2536747,0.0030461,0.9672151
2990,-28.7646160,3.9233623,12.5334311,0.0131387,-0.2318455,0.0031318,0.9726589
3000,-30.0976372,3.9233623,13.0109692,0.0044178,-0.1981736,0.0008932,0.9801566
3010,-31.3736572,3.9233623,13.6136045,0.0000072,-0.1375588,0.0000010,0.9904936
3020,-32.5856438,3.9233623,14.3527689,0.0014985,-0.1077865,0.0001625,0.9941729
3030,-32.9717865,3.9233623,15.1297092,0.0496078,0.8110250,-0.0695180,0.5787442
3040,-32.3025780,3.9233623,14.4293680,0.0358316,0.9361482,-0.1000854,0.3351502
3050,-31.6623878,3.9233623,13.6522160,0.0325812,0.9361367,-0.0901532,0.3383178
3060,-31.0243797,3.9233623,12.8848085,0.0325812,0.9361367,-0.0901532,0.3383178
3070,-30.3832321,3.9233623,12.1136274,0.0325812,0.9361367,-0.0901532,0.3383178
3080,-29.7248402,3.9233623,11.3600407,0.0275717,0.9212587,-0.0664524,0.3822386
